"project","organization","location","latitude","longitude","buffer_radius_m","date_detected","field_of_view","scientific_name","common_name","species_rank","species_class","age_class","sex","number_individuals","id_by","daily_weather_station_nm","daily_weather_station_elevation","daily_weather_station_distance","daily_min_temp","daily_max_temp","daily_mean_temp","daily_total_rain_mm","daily_total_snow_cm","daily_precipitation_mm","daily_snow_on_ground_cm","hourly_weather_station_nm","hourly_weather_station_elevation","hourly_weather_station_distance","hourly_temp","hourly_dew_point","hourly_rel_humidity","hourly_precipitation_mm","hourly_wind_direction","hourly_wind_speed","hourly_visibility_km","hourly_station_pressure","hourly_humidex","hourly_wind_chill","hourly_weather_attributes","camera_make","camera_model","serial_number","image_comments","tag_comments"
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-13",66.01791,-129.269817,NA," 2021-05-17 20:49:41","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",0.8,11.8,6.3,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10050845","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-13",66.01791,-129.269817,NA," 2021-05-17 20:49:46","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",0.8,11.8,6.3,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10050845","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-13",66.01791,-129.269817,NA," 2021-05-17 20:49:47","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",0.8,11.8,6.3,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10050845","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-13",66.01791,-129.269817,NA," 2021-05-17 20:49:48","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",0.8,11.8,6.3,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10050845","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-13",66.01791,-129.269817,NA," 2021-05-17 20:49:52","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",0.8,11.8,6.3,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10050845","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-13",66.01791,-129.269817,NA," 2021-05-17 20:49:52","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",0.8,11.8,6.3,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10050845","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-13",66.01791,-129.269817,NA," 2021-05-17 20:49:53","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",0.8,11.8,6.3,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10050845","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-13",66.01791,-129.269817,NA," 2021-05-17 20:49:54","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",0.8,11.8,6.3,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10050845","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-13",66.01791,-129.269817,NA," 2021-05-17 20:49:55","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",0.8,11.8,6.3,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10050845","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-13",66.01791,-129.269817,NA," 2021-05-17 20:49:55","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",0.8,11.8,6.3,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10050845","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-13",66.01791,-129.269817,NA," 2021-05-17 20:49:56","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",0.8,11.8,6.3,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10050845","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-13",66.01791,-129.269817,NA," 2021-05-17 20:49:57","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",0.8,11.8,6.3,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10050845","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-13",66.01791,-129.269817,NA," 2021-05-17 20:49:57","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",0.8,11.8,6.3,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10050845","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-13",66.01791,-129.269817,NA," 2021-05-17 20:50:05","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",0.8,11.8,6.3,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10050845","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-13",66.01791,-129.269817,NA," 2021-05-17 20:50:06","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",0.8,11.8,6.3,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10050845","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-13",66.01791,-129.269817,NA," 2021-05-17 20:50:06","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",0.8,11.8,6.3,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10050845","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-13",66.01791,-129.269817,NA," 2020-10-14 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",-7.1,-5.2,-6.2,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",-5.9,-10.5,70,NA,29,12,NA,101.71,NA,-11,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050845","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-13",66.01791,-129.269817,NA," 2020-10-15 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",-9.5,-4.6,-7.1,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",-8.1,-11.3,78,NA,27,9,NA,102.11,NA,-13,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050845","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-13",66.01791,-129.269817,NA," 2020-10-16 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",-8.4,-5.6,-7,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",-7.6,-10,83,NA,27,28,NA,102.31,NA,-16,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050845","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-13",66.01791,-129.269817,NA," 2020-10-17 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",-16.4,-5.2,-10.8,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",-9.7,-13.9,72,NA,17,8,NA,102.13,NA,-14,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050845","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-13",66.01791,-129.269817,NA," 2020-10-18 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",-20.1,-6.4,-13.3,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",-12.4,-14.6,84,NA,8,3,NA,100.91,NA,-14,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050845","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-13",66.01791,-129.269817,NA," 2020-10-19 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",-17.6,-7.3,-12.5,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",-11.9,-13.3,90,NA,25,11,NA,100.57,NA,-18,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050845","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-13",66.01791,-129.269817,NA," 2020-10-20 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",-8.1,-4.9,-6.5,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",-6.5,-8,89,NA,27,16,NA,101.55,NA,-13,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050845","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-13",66.01791,-129.269817,NA," 2020-08-31 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",4.5,15.8,10.2,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",14.4,5.5,55,NA,7,18,40,97.86,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050845","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-13",66.01791,-129.269817,NA," 2020-09-01 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",8,12.1,10.1,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",10,9.4,96,NA,23,5,NA,99.02,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050845","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-13",66.01791,-129.269817,NA," 2020-09-02 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",7.5,13.3,10.4,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",9.2,9,98,NA,34,6,NA,99.95,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050845","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-13",66.01791,-129.269817,NA," 2020-09-03 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",5.7,15.6,10.7,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",11.6,6.5,71,NA,6,7,NA,100.21,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050845","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-13",66.01791,-129.269817,NA," 2020-09-04 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",5.1,15.6,10.4,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",10.9,5.7,70,NA,2,6,NA,100.58,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050845","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-13",66.01791,-129.269817,NA," 2020-09-05 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",1.4,13.7,7.6,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",11.2,6.8,74,NA,32,5,NA,101.29,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050845","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-13",66.01791,-129.269817,NA," 2020-09-06 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",2.2,9.4,5.8,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",5.7,3.8,87,NA,31,2,NA,102.04,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050845","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-13",66.01791,-129.269817,NA," 2020-09-07 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",1.5,14.7,8.1,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10050845","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-13",66.01791,-129.269817,NA," 2020-09-08 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",9.5,15.2,12.4,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",13.4,9.6,77,NA,24,22,NA,100.39,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050845","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-13",66.01791,-129.269817,NA," 2020-09-09 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",6.7,16,11.4,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",13.2,7.4,68,NA,26,10,NA,100.82,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050845","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-13",66.01791,-129.269817,NA," 2020-09-10 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",2.8,9.6,6.2,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",7.5,7,96,NA,26,14,NA,100.98,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050845","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-13",66.01791,-129.269817,NA," 2020-09-11 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",4.1,11,7.6,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",6.6,2.5,75,NA,28,16,NA,100.9,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050845","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-13",66.01791,-129.269817,NA," 2020-09-12 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",-4.3,6.6,1.2,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",3.1,-0.3,79,NA,30,20,NA,101.4,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050845","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-13",66.01791,-129.269817,NA," 2020-09-13 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",-6.7,7.8,0.6,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",2.4,-3.3,66,NA,18,10,NA,101.69,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050845","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-13",66.01791,-129.269817,NA," 2020-09-14 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",-1.2,7.3,3.1,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",3.8,-0.1,76,NA,25,9,NA,101.03,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050845","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-13",66.01791,-129.269817,NA," 2020-09-15 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",-5.7,8.9,1.6,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",4.4,0.5,76,NA,7,10,NA,101.33,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050845","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-13",66.01791,-129.269817,NA," 2020-09-16 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",-3.5,10.6,3.6,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",4.4,0.2,74,NA,6,7,NA,100.91,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050845","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-13",66.01791,-129.269817,NA," 2020-09-17 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",-0.8,17.4,8.3,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",10.3,4.2,66,NA,33,5,NA,100.27,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050845","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-13",66.01791,-129.269817,NA," 2020-09-18 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",4.4,15.2,9.8,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",10.5,5.1,69,NA,32,9,NA,98.84,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050845","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-13",66.01791,-129.269817,NA," 2020-09-19 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",5.6,15.8,10.7,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",11.5,5.3,65,NA,25,16,NA,99.32,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050845","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-13",66.01791,-129.269817,NA," 2020-09-20 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",3,13.7,8.4,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",10.1,2.5,59,NA,25,12,NA,99.77,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050845","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-13",66.01791,-129.269817,NA," 2020-09-21 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",1.7,13.1,7.4,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",8,4.7,79,NA,35,9,NA,99.63,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050845","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-13",66.01791,-129.269817,NA," 2020-09-22 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",-0.5,13.2,6.4,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",7.3,5.1,85,NA,34,4,NA,99.42,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050845","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-13",66.01791,-129.269817,NA," 2020-09-23 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",-1.7,14.9,6.6,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",8.5,3.8,72,NA,5,8,NA,99.17,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050845","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-13",66.01791,-129.269817,NA," 2020-09-24 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",4,9.2,6.6,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",6.5,3.7,82,NA,22,5,NA,98.46,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050845","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-13",66.01791,-129.269817,NA," 2020-09-25 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",3.5,4.8,4.2,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",4.1,3.9,98,NA,27,21,NA,98.58,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050845","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-13",66.01791,-129.269817,NA," 2020-09-26 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",2.1,6,4.1,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",2.9,2.6,98,NA,25,15,NA,99.51,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050845","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-13",66.01791,-129.269817,NA," 2020-09-27 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",-1,6.9,3,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",4.8,2.4,84,NA,6,10,NA,99.82,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050845","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-13",66.01791,-129.269817,NA," 2020-09-28 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",4.3,6.5,5.4,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",5.8,5.6,99,NA,26,16,NA,99.02,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050845","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-13",66.01791,-129.269817,NA," 2020-09-29 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",-0.2,5.7,2.8,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",3.3,2.8,96,NA,25,13,NA,101.22,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050845","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-13",66.01791,-129.269817,NA," 2020-09-30 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",-3.2,10.4,3.6,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",2.7,2.3,97,NA,7,10,NA,101.49,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050845","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-13",66.01791,-129.269817,NA," 2020-10-01 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",1.7,6.6,4.2,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",4.5,3.3,92,NA,14,5,NA,100.47,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050845","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-13",66.01791,-129.269817,NA," 2020-10-02 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",-1.8,12,5.1,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",6.8,4.9,88,NA,6,8,NA,100.14,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050845","",""
